PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
73,3/31/2023,11:28.6,3,1,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,2,Top,1,0,0,Sinker,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,93.30464,-0.932899,-3.641899,2427.505529,249.165285,2:15,5.58987,2.40819,5.71036,-23.82926,8.8163,20.20828,2.73312,0.69467,84.54143,-5.376732,-0.033297,0.411229,68.78704,6.446951,-4.842413,1205.10255,,,,75.98924,75.82588,-4.0001,0.802278,-11.40808,5.0878,-2.11587,50,5.49694,7.69256,-135.19457,-3.06087,-20.93157,31.85207,-22.83893,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,2186ce40-d02a-11ed-8f89-e170dfd227fc,91.65807,4.30653,,8.76321,,,,1.32942,2.60096,-0.69103,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,11:28.5,2023-03-31T21:11:28.5551362-04:00,2023-04-01T01:11:28.5551362Z,GroundBall,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,daff4b7a-d8a0-4b89-896e-4c1a882052e6,54.7891,-136.31822,15.92603,5.59071,-2.25518,-11.41947,-2.40026,8.43097,-10.46579,303.616273,1.32942,99.89168,-10.07504,1.83419,-0.35317,0.0617,-0.01133,0.00142,3.00E-05,2.60096,11.32798,-19.26561,1.59748,-0.31993,0.06397,-0.01111,0.0022,-0.00027,-0.69103,-8.46261,3.91331,-0.76323,0.15182,-0.02801,0.0054,-0.00098,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
74,3/31/2023,12:10.9,4,1,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,2,Top,1,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.28676,-1.652627,-3.330166,2382.020783,258.302228,2:30,5.44217,2.64056,5.61058,-27.2462,5.31709,20.6019,1.62608,1.24553,85.26561,-6.672437,0.346219,0.41071,,,,,,,,,,,,-11.3317,3.48855,-2.36907,50,5.28319,6.91668,-135.24452,-4.94348,-20.96077,29.85459,-25.72113,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,3ac7a640-d02a-11ed-8f89-e170dfd227fc,91.77383,,,8.02115,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,12:10.9,2023-03-31T21:12:10.9392642-04:00,2023-04-01T01:12:10.9392642Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,a1eb4428-628e-4236-a74a-2389f2e2d7bd,54.88909,-136.31949,14.92729,5.44451,-4.01735,-12.86057,-2.6317,7.67141,-10.48039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
75,3/31/2023,12:27.8,4,2,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,2,Top,1,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,93.64146,-1.468686,-3.941564,2563.136507,209.07486,1:00,5.58188,2.37037,5.82181,-15.09859,16.99662,8.87249,2.95468,-0.56053,85.35857,-4.344258,-2.357076,0.407748,,,,,,,,,,,,-5.64469,9.40642,-2.05293,50,5.45264,8.95353,-135.68141,-3.9485,-10.51259,29.94852,-14.65567,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,44d58080-d02a-11ed-8f89-e170dfd227fc,92.44058,,,8.28288,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,12:27.8,2023-03-31T21:12:27.8274818-04:00,2023-04-01T01:12:27.8274818Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,03921b33-2450-4524-85f6-62dcd5991cb5,54.67671,-136.70978,14.97426,5.57959,-3.44525,-7.32783,-2.36657,9.31451,-5.2563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
76,3/31/2023,12:54.5,4,3,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,2,Top,1,0,2,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,93.36195,-1.096111,-3.243522,2513.739376,245.583662,2:15,5.45539,2.67323,5.83606,-23.48541,8.65394,16.83174,2.47772,1.05794,85.40244,-5.467043,-0.22938,0.408028,,,,,,,,,,,,-9.48158,5.03075,-2.41849,50,5.35206,6.92593,-135.45907,-3.42874,-17.63621,29.28942,-22.81659,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,54b9cce0-d02a-11ed-8f89-e170dfd227fc,92.37708,,,7.95951,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,12:54.5,2023-03-31T21:12:54.4879362-04:00,2023-04-01T01:12:54.4879362Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,3cae3a6a-fe82-4bbb-aecd-00fddcda8d60,54.6635,-136.4637,14.64471,5.45625,-2.64613,-11.40829,-2.66642,7.53085,-8.8181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,3/31/2023,13:17.5,4,4,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,2,Top,1,0,2,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.3593,0.051247,-1.691809,2512.841564,224.394076,1:30,5.62571,2.33318,5.89681,-17.21202,13.98182,12.77883,4.23897,1.82696,86.51062,-3.198486,0.601064,0.401981,,,,,,,,,,,,-6.95437,7.42457,-2.20418,50,5.61987,3.47333,-137.12292,-0.43653,-13.31325,28.76931,-17.96068,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,626f2b50-d02a-11ed-8f89-e170dfd227fc,93.76666,,,7.84868,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,13:17.5,2023-03-31T21:13:17.5383810-04:00,2023-04-01T01:13:17.5383810Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,01c84548-ca83-43a1-a12d-fa89696479ca,54.60176,-138.08502,14.38466,5.62443,0.16411,-8.98034,-2.32778,3.91856,-6.65663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
78,3/31/2023,13:37.9,4,5,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,2,Top,1,1,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,89.55071,-2.247922,-4.382039,1807.234498,253.119536,2:30,5.47025,2.45665,5.84599,-28.36872,6.54174,18.02977,1.01003,-0.12098,82.42329,-7.479228,-1.156276,0.425255,73.3821,-31.913112,148.370471,,,,,1.11247,1.93856,65.292062,0.01888,-10.43064,4.25213,-2.11041,50,5.26998,9.19275,-129.76144,-6.0943,-17.87167,25.90684,-24.88855,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,6e9ead10-d02a-11ed-8f89-e170dfd227fc,88.63498,1.0757,,7.12741,,,,1.93572,1.0757,0.10479,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,13:37.9,2023-03-31T21:13:37.9210498-04:00,2023-04-01T01:13:37.9210498Z,GroundBall,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,403e4522-1922-46ab-bbfd-cfe4132fdad6,54.65528,-130.68756,12.95342,5.47194,-5.20458,-12.44428,-2.45046,9.83163,-8.93584,,1.93606,-77.89914,,,,,,,,1.07594,-56.97609,,,,,,,,0.10458,47.97923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
79,3/31/2023,14:18.7,4,6,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,2,Top,1,1,2,Slider,Curveball,InPlay,Undefined,FlyBall,HomeRun,0,3,,83.60735,0.749172,-1.479285,2762.366234,64.208648,8:15,5.68307,2.26682,5.23906,-45.05262,-4.36626,-11.44115,2.63309,-0.07726,77.31642,-7.403302,-3.508566,0.459088,97.12152,32.283637,21.373302,3201.637594,101.13572,66.23372,43.26132,394.73011,388.13061,27.23485,5.746266,5.39394,-2.11039,-2.12173,50,5.7178,3.61134,-121.47595,-0.08311,8.10602,22.51916,-35.34554,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,86f88070-d02a-11ed-8f89-e170dfd227fc,82.1029,100.93994,,6.29094,,,,2.32132,2.73134,0.0206,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,14:18.7,2023-03-31T21:14:18.7365634-04:00,2023-04-01T01:14:18.7365634Z,FlyBall,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,62bf9123-d28a-4784-a599-b828952f28c6,55.26339,-122.44779,11.25958,5.68847,1.44226,-17.67277,-2.27003,3.26152,4.05301,200.393281,2.32707,112.02121,-22.57738,4.74377,-0.44365,-0.11176,0.04418,-0.00559,0.00025,2.72404,76.21456,-16.44967,1.15059,-0.47463,0.16614,-0.02872,0.00231,-7.00E-05,0.02185,43.86435,-3.07769,-0.18712,0.23909,-0.08318,0.017,-0.00185,8.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
80,3/31/2023,15:08.8,5,1,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,2,Top,1,0,0,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,92.9941,-2.115751,-4.556242,2397.734715,252.38294,2:30,5.53096,2.27913,5.73682,-25.46332,7.23004,19.42351,1.43172,-0.35393,84.99228,-6.826421,-1.090304,0.41153,,,,,,,,,,,,-11.1843,4.58662,-1.91126,50,5.33856,9.86282,-134.62967,-5.91539,-20.51473,29.39628,-23.76107,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,a4ce9800-d02a-11ed-8f89-e170dfd227fc,91.59105,,,8.00182,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,15:08.8,2023-03-31T21:15:08.8338178-04:00,2023-04-01T01:15:08.8338178Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,d4b2d04b-066e-4b7b-95be-23894ae556c6,54.76351,-135.6658,14.69814,5.5323,-5.07789,-11.88054,-2.27164,10.58589,-10.25737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
81,3/31/2023,15:45.4,5,2,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,2,Top,1,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.2755,-2.231439,-5.486232,2370.72768,234.200175,1:45,5.52461,2.10851,5.66409,-20.88686,11.51434,14.61611,1.69268,-1.80484,85.8571,-6.104479,-2.890595,0.409687,,,,,,,,,,,,-8.76213,6.70689,-1.65264,50,5.32184,12.28989,-134.90189,-6.02141,-16.30191,26.70625,-19.69594,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,ba978750-d02a-11ed-8f89-e170dfd227fc,92.00304,,,7.4184,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,15:45.4,2023-03-31T21:15:45.4068482-04:00,2023-04-01T01:15:45.4068482Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,3e70d450-8972-479b-a14d-9983153af70b,54.83528,-135.85575,13.35313,5.52434,-5.31794,-9.84797,-2.102,12.87214,-8.15095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
82,3/31/2023,16:00.6,5,3,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,2,Top,1,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.5032,-2.805596,-4.786713,2441.205245,235.874697,1:45,5.45607,2.43446,5.73643,-22.07092,10.10512,13.46666,0.99303,-0.91108,86.05871,-6.889889,-2.386848,0.408261,,,,,,,,,,,,-8.05044,6.17359,-2.04319,50,5.20794,10.7187,-135.30366,-7.4425,-15.03549,27.4524,-20.64387,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,c3aea580-d02a-11ed-8f89-e170dfd227fc,92.3244,,,7.4445,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,16:00.6,2023-03-31T21:16:00.6371074-04:00,2023-04-01T01:16:00.6371074Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,e00c2d14-9cc4-4c74-b06e-2733474c43eb,54.7626,-136.26654,13.7262,5.45629,-6.71843,-10.32194,-2.42839,11.24606,-7.51774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,3/31/2023,16:19.0,5,4,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,2,Top,1,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.12271,0.557675,-1.546031,2831.846083,46.23424,7:30,5.66379,2.27941,5.01027,-44.02916,-3.40862,-4.81272,2.52128,0.41874,77.56436,-7.388321,-2.396354,0.458716,,,,,,,,,,,,1.97484,-1.46075,-2.127,50,5.68154,3.50814,-122.12245,-0.5228,2.99612,23.01429,-34.39022,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,cea3ab70-d02a-11ed-8f89-e170dfd227fc,82.16938,,,6.55835,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,16:19.0,2023-03-31T21:16:19.0080258-04:00,2023-04-01T01:16:19.0080258Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,be0d4f42-b2a0-490a-b515-ca63fbb44f03,55.48997,-123.1527,11.50715,5.67048,1.01671,-17.19511,-2.28105,3.37402,1.49806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
84,3/31/2023,16:35.3,5,5,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,2,Top,1,3,1,Sinker,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,93.63075,-1.536001,-3.530051,2454.689076,245.148441,2:15,5.50417,2.36621,5.39781,-23.48682,9.0928,17.35895,2.10446,0.50057,85.49874,-5.874403,-0.447776,0.410813,88.76797,23.903712,7.676987,3183.705693,107.68321,40.88989,22.4567,308.62356,298.76295,19.41877,3.854202,-9.74382,5.31004,-2.06382,50,5.35057,7.55957,-135.67898,-4.5364,-18.15251,29.84987,-22.28159,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,d85052e0-d02a-11ed-8f89-e170dfd227fc,91.75079,48.61182,,8.13202,,,,0.89548,2.06203,-0.47898,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,16:35.3,2023-03-31T21:16:35.2612098-04:00,2023-04-01T01:16:35.2612098Z,LineDrive,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,9084a55b-e18f-4eb0-990d-b0bfd4698b85,55.10206,-136.79684,14.92493,5.50484,-3.70197,-11.1408,-2.35965,8.23938,-9.07626,227.217049,0.89454,117.98761,-20.73891,4.76457,-1.19746,0.34455,-0.08954,0.01442,-0.00096,2.06328,52.71672,-15.65751,0.09506,0.42197,-0.23811,0.07436,-0.01158,0.0007,-0.47853,15.88653,7.48518,-2.69055,0.71937,-0.14903,0.02469,-0.00279,0.00014,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
85,3/31/2023,17:08.8,6,1,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Teel, Kyle",691019,Left,VIR_CAV,Undefined,2,Top,2,0,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,87.69994,-2.161389,-3.456721,1712.337507,244.621561,2:15,5.58933,2.47632,5.99506,-27.37057,8.82898,16.22875,1.30093,0.62155,80.57934,-7.241314,-0.541007,0.433035,39.1338,-55.002724,-69.722915,,,,,3.3257,2.915,-28.242389,0.030648,-9.33508,5.46221,-2.21293,50,5.40358,7.03441,-127.2124,-5.70361,-15.33145,25.5522,-23.20321,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,ec5b6590-d02a-11ed-8f89-e170dfd227fc,87.0425,1.451,,7.1206,,,,2.57771,1.451,-0.62079,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,17:08.8,2023-03-31T21:17:08.8012546-04:00,2023-04-01T01:17:08.8012546Z,GroundBall,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,9be27275-0d4d-46d7-887c-364d38c4bc97,54.50556,-128.1142,12.7761,5.59043,-4.88471,-11.6016,-2.47074,7.5755,-7.66572,,2.57733,11.48738,,,,,,,,1.45261,-47.34337,,,,,,,,-0.61973,-31.09264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
86,3/31/2023,17:46.5,7,1,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,2,Top,2,0,0,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,92.69969,-2.019835,-3.638424,2409.78384,241.825208,2:00,5.52273,2.53681,5.67219,-22.67489,10.2143,17.0958,1.74545,0.56474,84.76483,-6.231873,-0.587658,0.41276,90.85262,27.047663,-56.350985,4296.821102,52.18485,42.3383,-96.83309,268.89582,156.37505,-69.318037,3.330555,-9.69894,6.06516,-2.24044,50,5.33767,7.77412,-134.34009,-5.55533,-17.72873,29.03755,-21.08753,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,02d1d2f0-d02b-11ed-8f89-e170dfd227fc,91.31795,46.35014,,7.93486,,,,0.01789,1.62834,-0.46895,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,17:46.5,2023-03-31T21:17:46.5300226-04:00,2023-04-01T01:17:46.5300226Z,LineDrive,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,7612d576-88b4-4c1f-8d44-ff6af412904d,54.82742,-135.37952,14.51878,5.52302,-4.80049,-10.54377,-2.53008,8.40873,-8.86437,,0.01809,65.74649,-20.62095,4.87162,-0.77234,-0.01425,0.04229,-0.00963,0.00077,1.62826,60.59742,-23.61893,2.79019,-0.73397,0.22252,-0.05686,0.00927,-0.00066,-0.46904,-98.79094,10.61362,-1.75688,0.35782,-0.08326,0.01587,-0.00152,3.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
87,3/31/2023,18:06.3,7,2,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,2,Top,2,0,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.69736,0.652538,-1.143887,2414.837282,256.032212,2:30,5.4487,2.76606,5.74526,-27.07883,5.71075,18.69859,3.79981,3.25913,84.38074,-4.374213,2.203578,0.412135,,,,,,,,,,,,-9.73827,3.06701,-2.68196,50,5.48664,1.82094,-134.59249,0.53297,-17.79133,30.31177,-26.57075,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,0e9859b0-d02b-11ed-8f89-e170dfd227fc,91.45657,,,8.31662,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,18:06.3,2023-03-31T21:18:06.2818562-04:00,2023-04-01T01:18:06.2818562Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,2f1f8f34-a599-4f71-8b47-0a26c496ce0f,54.75245,-135.65857,15.15588,5.45147,1.46748,-13.28538,-2.757,2.44667,-8.89566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,3/31/2023,18:23.9,7,3,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,2,Top,2,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.76493,-1.377973,-2.156289,2506.290176,249.718772,2:15,5.56938,2.62367,5.83502,-24.46895,8.24414,19.36698,2.24835,2.23242,84.46436,-5.934619,1.317215,0.411654,,,,,,,,,,,,-10.44142,4.95406,-2.45879,50,5.44267,4.18791,-134.60191,-4.10783,-19.05194,30.69662,-23.13463,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,191ff7d0-d02b-11ed-8f89-e170dfd227fc,91.56343,,,8.30057,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,18:23.9,2023-03-31T21:18:23.9466754-04:00,2023-04-01T01:18:23.9466754Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,a05e76af-c1e8-4dcd-aee5-92b1c03a32c7,54.663,-135.66116,15.34831,5.57065,-3.30952,-11.56732,-2.61465,4.84533,-9.52597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,3/31/2023,18:41.9,7,4,"Hackenberg, Drue",1000066668,Right,VIR_TEC,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,2,Top,2,2,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.08503,0.083936,-4.25769,2409.403339,252.810919,2:30,5.58819,2.49807,5.64228,-26.25698,7.23095,19.79218,3.47862,0.16836,83.69566,-4.786355,-0.732912,0.416501,,,,,,,,,,,,-11.19292,3.98008,-2.14857,50,5.57874,9.02072,-133.37701,-0.76699,-20.09977,29.52043,-25.02678,VIR_TEC,VIR_CAV,VATech,D1,ACC,20230331-VATech-1,23c66890-d02b-11ed-8f89-e170dfd227fc,90.49791,,,8.38936,,,,,,,827e5b5a-3ddd-4a1e-9aea-cd92bea0dd32,4/1/2023,18:41.9,2023-03-31T21:18:41.8871042-04:00,2023-04-01T01:18:41.8871042Z,,v3,2293,471482,31 March 2023 19:00-virginia@vatech,"Ebel, Gehrig",1000076243,Right,VIR_TEC,bc91bc35-0fd1-4c6c-9a32-db828fedf47f,54.85648,-134.4476,14.76022,5.5901,0.14064,-12.51339,-2.48893,9.74966,-10.04989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
