PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
47,2023-02-17,14:33:52.76,4,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Diaz, Eduardo",1000101037,Right,NAV_MID,Undefined,2,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.49857,-2.071269,-3.694303,2097.634409,208.103687,1:00,5.96056,1.33841,5.6899,-15.97166,17.86631,8.9439,2.69431,-1.36414,83.35233,-5.103771,-2.100001,0.418672,,,,,,,,,,,,-5.58512,9.99296,-1.03309,50,5.77619,8.15617,-132.51168,-5.29024,-9.90997,28.86725,-14.44295,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,0330cbe0-aefa-11ed-8272-ab1a32303e50,90.02864,,,8.14624,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:33:52.76,2023-02-17T14:33:52.7600000-05:00,2023-02-17T19:33:52.7600000Z,,v3,471482,471474,,"Teel, Kyle",691019,Right,VIR_CAV,4d24df7e-c500-495e-b398-34bb548e719b,54.80733,-133.55484,14.43363,5.95793,-4.76832,-7.22147,-1.33429,8.51428,-4.95499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
48,2023-02-17,14:35:19.88,4,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Diaz, Eduardo",1000101037,Right,NAV_MID,Undefined,2,Top,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.30687,0.724299,-1.947064,2207.346117,101.758579,9:30,5.88595,1.65349,5.56014,-38.67144,2.88673,-8.02154,3.34045,-0.83474,75.86614,-6.35665,-3.376657,0.463981,,,,,,,,,,,,3.54221,1.65287,-1.47997,50,5.92302,4.38817,-119.53734,0.18137,5.15117,21.95314,-29.77038,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,36f1b2a0-aefa-11ed-8272-ab1a32303e50,81.23712,,,6.44073,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:35:19.88,2023-02-17T14:35:19.8860000-05:00,2023-02-17T19:35:19.8860000Z,,v3,471482,471474,,"Teel, Kyle",691019,Right,VIR_CAV,77785218-5e69-470f-8029-fbe4e14b6216,54.93893,-120.44096,10.97657,5.89033,1.40676,-14.88519,-1.65623,4.17614,2.57559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
49,2023-02-17,14:35:45.43,4,4,"Edgington, Brian",1000026672,Right,VIR_CAV,"Diaz, Eduardo",1000101037,Right,NAV_MID,Undefined,2,Top,2,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,1,0,,91.14517,-2.005327,-2.651755,2137.22053,209.277716,1:00,5.91657,1.46124,5.59812,-16.29166,18.13855,9.48469,2.68397,-0.22582,82.3993,-5.109953,-0.960946,0.42232,66.9178,54.401747,120.507052,5096.218727,,,,,34.95418,,,-5.62544,10.15902,-1.24027,50,5.73434,5.68691,-132.00924,-5.12677,-9.8191,30.9469,-14.44167,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,4628f620-aefa-11ed-8272-ab1a32303e50,89.25093,45.09483,,8.74586,,,,1.24839,2.78115,0.2667,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:35:45.43,2023-02-17T14:35:45.4330000-05:00,2023-02-17T19:35:45.4330000Z,,v3,471482,471474,,"Teel, Kyle",691019,Right,VIR_CAV,9a975663-8b36-4ee5-91a1-164aa5eb749d,54.8985,-133.15265,15.47345,5.9139,-4.59319,-7.22083,-1.45708,6.0497,-4.90955,322.591071,1.24839,-29.00145,-3.72963,2.05151,-1.79674,3.61681,-4.58615,2.84671,-0.65028,2.78115,79.80461,-25.92184,3.12038,-1.35104,2.0024,-2.34917,1.33348,-0.25519,0.2667,49.22187,-9.02513,1.03726,-0.2557,0.23817,-0.16598,-0.03229,0.06262,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
50,2023-02-17,14:38:12.06,1,1,"Mitchell, Nate",1000101044,Right,NAV_MID,"Tuft, Colin",1000090903,Right,VIR_CAV,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.7812,-0.742184,-1.778318,2215.646082,194.018163,12:30,6.41647,1.03513,5.58212,-21.77816,13.62796,3.15803,3.90814,-0.36297,82.16664,-4.783018,-1.21508,0.428263,,,,,,,,,,,,-2.02295,7.39063,-0.88435,50,6.33842,3.8695,-129.03227,-2.41307,-3.45782,23.35957,-19.54125,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,9d85c4c0-aefa-11ed-8272-ab1a32303e50,88.0124,,,6.61456,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:38:12.06,2023-02-17T14:38:12.0640000-05:00,2023-02-17T19:38:12.0640000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,980b77aa-28df-4cf4-9d39-154b79495bc7,54.91663,-129.91932,11.67978,6.41596,-1.67102,-9.77062,-1.03378,4.00081,-1.72891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
51,2023-02-17,14:38:25.15,1,2,"Mitchell, Nate",1000101044,Right,NAV_MID,"Tuft, Colin",1000090903,Right,VIR_CAV,Undefined,2,Bottom,0,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.98097,-1.324471,-1.528977,2380.023721,115.244585,9:45,6.25602,1.03716,5.32027,-36.80329,5.0289,-8.33095,1.94547,-1.09229,76.58925,-7.990498,-3.009491,0.465507,,,,,,,,,,,,3.83673,3.18516,-0.89252,50,6.1093,3.51971,-119.16208,-4.05587,5.60692,19.38646,-27.5193,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,a5652640-aefa-11ed-8272-ab1a32303e50,80.97064,,,5.39172,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:38:25.15,2023-02-17T14:38:25.1550000-05:00,2023-02-17T19:38:25.1550000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,5bc392d6-7ce1-41b6-bbd7-c7f072ce4b97,55.17997,-120.00185,9.69323,6.25918,-2.8638,-13.75965,-1.03973,3.27683,2.80346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
52,2023-02-17,14:38:40.12,1,3,"Mitchell, Nate",1000101044,Right,NAV_MID,"Tuft, Colin",1000090903,Right,VIR_CAV,Undefined,2,Bottom,0,2,0,Fastball,Sinker,InPlay,Undefined,GroundBall,Error,0,0,,89.88265,-2.415048,-1.192822,2177.155147,223.793486,1:30,6.35167,1.03082,6.06354,-21.63009,12.62713,11.09784,2.31227,0.85155,82.64022,-6.462839,0.806855,0.421257,97.37471,-0.624981,-33.410121,4575.817325,,,,50.41984,44.34873,-36.658072,0.355472,-6.10772,7.49355,-0.94445,50,6.15263,2.27412,-130.57669,-6.19257,-10.57333,26.80566,-19.20169,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,ae404ce0-aefa-11ed-8272-ab1a32303e50,89.47601,2.52312,,7.24243,,,,1.65058,2.52312,-1.12755,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:38:40.12,2023-02-17T14:38:40.1200000-05:00,2023-02-17T19:38:40.1200000Z,GroundBall,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,f48aed58-b762-4b10-802f-8705d8c7de83,54.43671,-131.48434,13.40283,6.3513,-5.5424,-9.60084,-1.02752,2.63214,-5.28666,,1.65845,118.91504,-27.61653,,,,,,,2.52586,-1.66046,-15.33916,,,,,,,-1.11877,-78.96465,-7.30028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
53,2023-02-17,14:39:40.94,2,1,"Mitchell, Nate",1000101044,Right,NAV_MID,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,2,Bottom,0,0,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,85.69922,-0.797234,-2.058518,2005.44482,243.928278,2:15,6.16072,1.37569,6.16508,-30.03612,7.91697,13.53627,2.92078,0.60143,77.89232,-6.417865,0.384457,0.443399,,,,,,,,,,,,-7.67418,4.70725,-1.22659,50,6.08496,3.94802,-124.419,-2.66608,-11.91089,27.25967,-24.86806,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,d28768e0-aefa-11ed-8272-ab1a32303e50,85.00788,,,7.8069,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:39:40.94,2023-02-17T14:39:40.9460000-05:00,2023-02-17T19:39:40.9460000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,2d9785be-a410-4de3-b180-fbfa505c8f8c,54.33358,-125.36488,13.62983,6.1625,-1.80319,-12.43403,-1.37075,4.36131,-5.95544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,2023-02-17,14:42:08.84,3,1,"Mitchell, Nate",1000101044,Right,NAV_MID,"Rubin, Justin",10023759,Right,VIR_CAV,Undefined,2,Bottom,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.51674,-0.398455,-0.751323,2223.490018,104.002112,9:30,6.17296,1.29429,5.2597,-42.93857,3.95532,-9.35056,2.22035,-0.19084,71.48778,-8.241359,-2.412236,0.492867,,,,,,,,,,,,4.4352,2.58992,-1.21833,50,6.10505,1.87115,-113.83415,-2.25494,5.75209,23.16172,-28.81515,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,2ac325d0-aefb-11ed-8272-ab1a32303e50,76.4759,,,7.02896,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:42:08.84,2023-02-17T14:42:08.8420000-05:00,2023-02-17T19:42:08.8420000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,743882c7-04a0-45d8-a7cc-bb5f62c01fba,55.23704,-114.89479,11.58086,6.1781,-0.93542,-14.40758,-1.29799,1.60775,2.87604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2023-02-17,14:42:28.89,3,2,"Mitchell, Nate",1000101044,Right,NAV_MID,"Rubin, Justin",10023759,Right,VIR_CAV,Undefined,2,Bottom,1,0,1,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,88.32531,-1.726741,-2.811077,2101.179911,248.945007,2:15,6.19626,1.23967,6.12151,-28.77718,7.09981,15.22186,2.19944,-0.09268,80.25561,-7.097154,-0.067065,0.431101,95.33735,7.512877,18.112559,3177.255598,101.46184,6.26122,42.48969,154.22939,154.22939,24.623042,1.329036,-8.74221,4.55992,-1.03221,50,6.04902,5.67246,-128.09615,-4.80082,-14.37571,29.00839,-24.67572,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,369ebb30-aefb-11ed-8272-ab1a32303e50,87.43291,7.54925,,8.0697,,,,0.62155,2.16137,0.11858,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:42:28.89,2023-02-17T14:42:28.8940000-05:00,2023-02-17T19:42:28.8940000Z,GroundBall,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,afc839a5-2878-4a90-97c4-b5934e081cc6,54.3768,-129.08351,14.50419,6.19813,-3.96094,-12.33786,-1.23361,6.16176,-7.18785,256.372925,0.62155,131.75886,-25.55703,5.26556,-1.09613,0.05649,0.24176,-0.17612,0.04066,2.16137,18.28177,-15.97351,0.78835,0.00624,0.02693,-0.13625,0.10598,-0.02578,0.1186,43.09582,6.72743,-3.13159,1.07359,-0.14931,-0.29904,0.25335,-0.06213,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
56,2023-02-17,14:43:11.96,4,1,"Mitchell, Nate",1000101044,Right,NAV_MID,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,2,Bottom,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.44118,-0.603848,-1.083426,2235.638958,84.422803,8:45,6.1492,1.34345,5.32134,-45.44747,0.57154,-11.29682,1.79512,-0.6148,71.99124,-8.898564,-3.092954,0.488247,,,,,,,,,,,,5.27193,1.01606,-1.23707,50,6.06221,2.64167,-115.095,-2.79051,6.93965,25.08093,-30.83656,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,505bc810-aefb-11ed-8272-ab1a32303e50,77.19946,,,7.44994,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:43:11.96,2023-02-17T14:43:11.9630000-05:00,2023-02-17T19:43:11.9630000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,90a9bada-c037-47d5-bf3c-f31cf63ab2d9,55.17464,-116.21716,12.54046,6.1562,-1.41083,-15.41828,-1.34832,2.33117,3.46983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
57,2023-02-17,14:43:28.82,4,2,"Mitchell, Nate",1000101044,Right,NAV_MID,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,2,Bottom,1,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.44329,1.048459,-0.224089,2219.54177,71.305134,8:30,6.25212,1.39745,5.4939,-48.75318,-0.83854,-7.48339,3.17023,0.56422,70.20915,-7.894338,-1.558969,0.498202,,,,,,,,,,,,3.67626,-0.2098,-1.37275,50,6.31135,0.73509,-112.28797,0.43271,4.62431,23.13653,-32.43795,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,5a670a40-aefb-11ed-8272-ab1a32303e50,75.65697,,,7.23413,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:43:28.82,2023-02-17T14:43:28.8270000-05:00,2023-02-17T19:43:28.8270000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,809c5026-c0ea-4f7c-b7b2-937996343156,55.00258,-113.31405,11.56826,6.26026,1.87129,-16.21897,-1.4008,0.53001,2.31216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2023-02-17,14:43:50.68,4,3,"Mitchell, Nate",1000101044,Right,NAV_MID,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,2,Bottom,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.7263,-2.294279,-4.9806,2091.42846,190.752323,12:15,6.12486,1.27774,6.10983,-22.89812,12.05087,2.06126,2.08605,-3.16754,81.59148,-6.585801,-4.611467,0.425489,,,,,,,,,,,,-2.56386,7.27233,-0.89563,50,5.93613,11.2172,-129.70539,-5.93081,-4.33226,29.18331,-19.88572,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,6773f3b0-aefb-11ed-8272-ab1a32303e50,88.5861,,,8.13481,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:43:50.68,2023-02-17T14:43:50.6840000-05:00,2023-02-17T19:43:50.6840000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,d24f8e83-becb-415e-b5f6-8ec2c0246921,54.38612,-130.68852,14.59166,6.12465,-5.26089,-9.94286,-1.27598,11.36314,-2.16613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
59,2023-02-17,14:44:26.15,4,4,"Mitchell, Nate",1000101044,Right,NAV_MID,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,2,Bottom,1,1,2,Slider,Slider,InPlay,Undefined,LineDrive,Out,1,1,,79.71834,-1.423591,-1.593813,2388.035466,88.948791,9:00,6.26336,1.349,5.27056,-43.87353,1.25992,-9.28193,1.26923,-0.92198,73.42027,-9.369768,-3.24327,0.483527,87.48913,17.559847,-5.235716,1316.672275,109.83153,26.92776,-6.07852,275.88738,273.12503,-1.729957,3.102284,4.22957,1.41665,-1.1961,50,6.10071,3.58611,-115.65605,-4.396,5.7092,22.26397,-30.26178,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,7c9fb8a0-aefb-11ed-8272-ab1a32303e50,77.95314,29.85246,,6.29807,,,,2.12587,1.35049,0.88339,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:44:26.15,2023-02-17T14:44:26.1540000-05:00,2023-02-17T19:44:26.1540000Z,LineDrive,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,fd72af79-cc35-45ec-99ed-cd8b48417a9c,55.22928,-116.65835,11.13199,6.26795,-3.03364,-15.13089,-1.35176,3.32908,2.8546,205.554959,2.12589,121.82696,-18.15131,3.79595,-0.66143,0.05857,0.0111,-0.00466,0.00052,1.35044,38.71444,-13.33385,0.01314,0.04656,0.05863,-0.039,0.01067,-0.0011,0.88341,-11.16605,5.76512,-1.95724,0.5217,-0.10595,0.01561,-0.00133,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
60,2023-02-17,14:45:21.95,5,1,"Mitchell, Nate",1000101044,Right,NAV_MID,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,2,Bottom,2,0,0,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,80.40339,-0.456869,-0.289645,2281.313774,85.041709,8:45,6.16078,1.47427,5.51165,-42.94892,0.65032,-7.40713,2.15447,0.58615,74.32228,-8.283452,-1.612379,0.475238,67.16819,13.799812,-153.514202,3881.364068,,,,118.81656,48.93582,-155.022489,1.454257,3.68414,0.81787,-1.44385,50,6.09187,0.88027,-116.8504,-2.39342,5.11415,21.19482,-31.03874,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,9dcf0d50-aefb-11ed-8272-ab1a32303e50,79.31283,9.53611,,6.08111,,,,1.52239,1.87856,-0.40152,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:45:21.95,2023-02-17T14:45:21.9510000-05:00,2023-02-17T19:45:21.9510000Z,GroundBall,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,ae09d8b8-b4ee-40c9-a1ee-209b6a8133b3,54.98855,-117.75177,10.59741,6.16558,-1.07341,-15.51937,-1.47666,0.66278,2.55708,74.456116,1.52237,-85.62699,7.29077,-0.06626,0.05489,-0.28986,0.52749,-0.35599,0.08135,1.87856,23.49824,-18.95648,1.52832,-0.09425,-0.23346,0.30037,-0.15813,0.03061,-0.40153,-42.66524,6.74179,-0.80896,0.12865,-0.09894,0.21394,-0.16312,0.03966,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
61,2023-02-17,14:45:40.45,5,2,"Mitchell, Nate",1000101044,Right,NAV_MID,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,2,Bottom,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.1121,-0.582901,-0.882393,1609.887588,248.214329,2:15,6.06619,1.52191,6.13571,-34.43935,6.29449,12.00942,2.65744,1.70711,74.99434,-7.024379,1.285605,0.459356,,,,,,,,,,,,-6.43918,3.91571,-1.46033,50,6.00441,1.38125,-120.57308,-2.29619,-9.30277,27.51211,-26.51694,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,a8d97000-aefb-11ed-8272-ab1a32303e50,82.05502,,,8.11776,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:45:40.45,2023-02-17T14:45:40.4540000-05:00,2023-02-17T19:45:40.4540000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,2568429a-25ac-4379-8820-ef3aa1d015a7,54.35916,-121.56368,13.75605,6.0699,-1.34143,-13.25847,-1.5161,1.7162,-4.65138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,2023-02-17,14:45:56.96,5,3,"Mitchell, Nate",1000101044,Right,NAV_MID,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,2,Bottom,2,1,1,Fastball,Sinker,InPlay,Undefined,FlyBall,HomeRun,0,2,,88.28537,-1.805396,-2.495811,2202.210537,241.458356,2:00,6.19863,1.36049,6.14215,-27.28746,8.56579,13.48001,2.25416,0.17596,80.24373,-6.909942,-0.064555,0.430959,106.0632,27.173386,-6.585273,3288.426958,108.5508,53.38968,-17.79658,402.57734,390.11161,-16.310324,4.967359,-7.75587,5.34048,-1.17717,50,6.04692,5.03956,-128.06906,-4.91102,-12.75351,28.89862,-23.39239,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,b2bb3130-aefb-11ed-8272-ab1a32303e50,87.46181,82.11707,,8.04164,,,,1.93039,2.45614,-0.15873,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:45:56.96,2023-02-17T14:45:56.9600000-05:00,2023-02-17T19:45:56.9600000Z,FlyBall,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,440d387f-eb5e-4118-a1b0-f4ab0a257a3b,54.35609,-129.04827,14.44931,6.19989,-4.11839,-11.69619,-1.35526,5.47171,-6.37676,147.226348,1.9304,137.4799,-27.95401,6.95558,-1.64512,0.36961,-0.06767,0.00786,-0.0004,2.45871,70.98142,-17.08914,0.15779,0.52257,-0.26917,0.0688,-0.00872,0.00043,-0.15828,-15.87895,-5.21211,2.04086,-0.59219,0.13534,-0.02237,0.00228,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
63,2023-02-17,14:47:39.99,6,1,"Mitchell, Nate",1000101044,Right,NAV_MID,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,2,Bottom,2,0,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,82.97748,-0.823785,-1.35957,1556.743407,217.227564,1:15,6.18176,1.25215,5.45974,-27.89242,13.92757,9.43142,3.08604,0.76528,74.92338,-6.028968,0.320106,0.46544,84.20193,85.141829,-168.577851,4921.286675,,,,,10.66387,,,-5.20248,7.7141,-1.13913,50,6.09052,2.46239,-120.2548,-2.63165,-7.50442,26.57114,-21.04672,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,f01b51e0-aefb-11ed-8272-ab1a32303e50,80.98244,77.75425,,8.0541,,,,2.2931,3.03214,-0.78672,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:47:39.99,2023-02-17T14:47:39.9970000-05:00,2023-02-17T19:47:39.9970000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,2839677f-8cb9-4a6e-a078-fc09e6962dfb,55.03648,-121.36255,13.28557,6.18194,-1.75421,-10.52336,-1.24831,2.77525,-3.75221,1.386794,2.2931,-10.25167,-12.30404,5.69225,-1.80589,0.51284,-0.13796,0.032,-0.00456,3.03214,123.05228,-35.75136,5.43423,-1.00487,0.15028,-0.01655,-0.00026,0.00045,-0.78672,-2.07122,1.56546,-0.53352,0.14505,-0.03704,0.00917,-0.00198,0.00027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
64,2023-02-17,14:48:17.79,6,2,"Mitchell, Nate",1000101044,Right,NAV_MID,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,2,Bottom,2,0,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.70343,-0.495092,-0.989482,2452.229865,109.183083,9:45,6.20501,0.91436,5.30312,-36.69809,5.82579,-13.16713,2.68198,-1.11187,75.49658,-7.182058,-3.328234,0.46934,,,,,,,,,,,,6.33004,3.44921,-0.81468,50,6.13344,2.59539,-118.67779,-2.31406,9.08152,21.44799,-27.22555,VIR_CAV,NAV_MID,DavenportField,D1,ACC,20230217-DavenportField-1,069800d0-aefc-11ed-8272-ab1a32303e50,80.30939,,,6.20685,,,,,,,860133a1-e2b6-45f2-8140-6206dc908b87,2023-02-17,19:48:17.79,2023-02-17T14:48:17.7940000-05:00,2023-02-17T19:48:17.7940000Z,,v3,471482,471474,,"Smith, Alex",1000101042,Right,NAV_MID,1e7dc00c-036d-452e-8d04-f6a9e4d620ca,55.19575,-119.6131,10.72399,6.20846,-1.12679,-13.61278,-0.91922,2.19936,4.54076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
