PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
82,4/7/2023,48:38.0,3,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Perez, Carlos",691194,Right,MIA_HUR,Undefined,3,Top,1,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.17118,2.358216,-0.701784,2123.978822,46.295374,7:30,5.85904,1.35003,5.30959,-52.45948,-5.53992,-7.36733,3.70235,0.07733,71.43707,-7.189579,-2.010281,0.493002,,,,,,,,,,,,3.46658,-2.95284,-1.28091,50,6.03511,1.68653,-113.387,2.83384,4.49526,21.49485,-36.00313,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,19a23930-d5a7-11ed-9e0f-0d5a92b68f76,76.45499,,,6.73411,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,48:38.0,2023-04-07T20:48:38.0032690-04:00,2023-04-08T00:48:38.0032690Z,,v3,471482,236,,"Teel, Kyle",691019,Right,VIR_CAV,afb8bf64-c570-4f2a-aef2-7a287bf5f2d0,55.18966,-114.36658,10.74742,5.86858,4.4746,-18.00157,-1.3531,1.48167,2.24763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,4/7/2023,49:27.4,3,4,"Edgington, Brian",1000026672,Right,VIR_CAV,"Perez, Carlos",691194,Right,MIA_HUR,Undefined,3,Top,1,1,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,78.72625,1.096583,-1.634043,2212.822856,59.236034,8:00,5.86147,1.55895,5.21093,-49.48983,-2.58047,-7.11205,2.76905,-0.57072,71.38082,-7.918472,-2.894857,0.492948,93.79452,17.370025,-42.873027,3289.03843,76.72497,19.85,-78.8242,195.49779,152.1449,-49.822865,1.927041,3.04327,-1.22256,-1.40222,50,5.92552,3.54023,-114.0761,0.45771,3.94806,24.02144,-33.76008,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,370d8100-d5a7-11ed-9e0f-0d5a92b68f76,76.46329,19.97995,,7.34542,,,,2.25987,2.8922,0.78466,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,49:27.3,2023-04-07T20:49:27.3571506-04:00,2023-04-08T00:49:27.3571506Z,LineDrive,v3,471482,236,,"Teel, Kyle",691019,Right,VIR_CAV,b2a72f41-18cb-4e1c-b30b-018adb972e93,55.28767,-115.18416,12.01072,5.86848,2.015,-16.88004,-1.56132,3.35812,1.97403,,2.25987,96.21874,-24.40297,6.04223,-1.54052,0.39367,-0.09021,0.01485,-0.00122,2.8922,41.06882,-27.76882,4.4443,-1.16753,0.29856,-0.06825,0.01137,-0.00094,0.78466,-89.32764,8.73145,-2.17071,0.5538,-0.14156,0.03242,-0.00534,0.00044,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
84,4/7/2023,49:55.0,3,5,"Edgington, Brian",1000026672,Right,VIR_CAV,"Perez, Carlos",691194,Right,MIA_HUR,Undefined,3,Top,1,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,91.14521,-2.185434,-3.347822,2180.905991,211.923161,1:00,5.91086,1.1225,5.86757,-13.08579,20.79395,12.24757,2.78588,-0.9702,82.89748,-4.718278,-1.155863,0.41893,,,,,,,,,,,,-7.17465,11.56123,-0.85806,50,5.72586,7.18222,-132.05801,-5.38381,-12.63222,28.9017,-11.81854,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,4778d7b0-d5a7-11ed-9e0f-0d5a92b68f76,89.97312,,,8.24774,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,49:55.0,2023-04-07T20:49:54.9834930-04:00,2023-04-08T00:49:54.9834930Z,,v3,471482,236,,"Teel, Kyle",691019,Right,VIR_CAV,e67dc1da-c2bc-4a0d-a00d-c6de2f73d51d,54.629,-133.06723,14.45085,5.90665,-4.97111,-5.90927,-1.11656,7.62333,-6.31611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,4/7/2023,50:30.0,4,1,"Edgington, Brian",1000026672,Right,VIR_CAV,"Kayfus, CJ",1000051868,Left,MIA_HUR,Undefined,3,Top,2,0,0,Splitter,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.64761,-2.076214,-2.24035,1140.282386,240.562792,2:00,5.90523,1.63815,5.57815,-33.07596,9.43619,14.28883,1.20749,0.73544,74.95269,-8.158003,0.311624,0.469276,,,,,,,,,,,,-7.9191,5.76036,-1.45514,50,5.70482,4.07097,-118.43114,-5.37958,-11.23003,22.9419,-24.00532,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,5c5d0c50-d5a7-11ed-9e0f-0d5a92b68f76,80.32046,,,6.69493,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,50:30.0,2023-04-07T20:50:29.9857586-04:00,2023-04-08T00:50:29.9857586Z,,v3,471482,236,,"Teel, Kyle",691019,Right,VIR_CAV,8fb857a5-2842-4776-b2be-1d4b9b98fe99,54.92121,-119.38065,11.47095,5.9069,-4.38606,-12.00266,-1.63325,4.53575,-5.61502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,4/7/2023,50:51.3,4,2,"Edgington, Brian",1000026672,Right,VIR_CAV,"Kayfus, CJ",1000051868,Left,MIA_HUR,Undefined,3,Top,2,0,1,Splitter,Splitter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.48144,-1.742833,-2.567651,1289.126919,258.324853,2:30,5.89333,1.62931,5.54402,-37.03896,4.88366,16.80902,1.17585,0.62887,75.38879,-8.532406,0.433218,0.46601,,,,,,,,,,,,-9.33016,3.37193,-1.4185,50,5.71758,4.68965,-119.58566,-4.89961,-13.41445,24.59922,-27.32603,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,691a7630-d5a7-11ed-9e0f-0d5a92b68f76,80.88325,,,7.09264,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,50:51.3,2023-04-07T20:50:51.3106610-04:00,2023-04-08T00:50:51.3106610Z,,v3,471482,236,,"Teel, Kyle",691019,Right,VIR_CAV,1c2a1b25-5ebe-4d7f-a49a-158faed30bf8,54.95561,-120.60074,12.29961,5.8965,-3.77201,-13.66302,-1.62344,5.24319,-6.70723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,4/7/2023,51:12.6,4,3,"Edgington, Brian",1000026672,Right,VIR_CAV,"Kayfus, CJ",1000051868,Left,MIA_HUR,Undefined,3,Top,2,0,2,Splitter,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,82.94246,-1.507514,-2.978818,1092.540541,262.214915,2:45,5.88851,1.59185,5.41665,-37.78124,3.85126,17.99647,1.32565,0.29858,75.83436,-8.412592,0.225164,0.464395,86.90906,11.223768,21.239539,2272.831698,100.39941,6.39973,44.94345,143.58052,138.42804,25.270264,1.30341,-9.99079,2.76295,-1.3402,50,5.72802,5.51781,-120.21951,-4.49035,-14.53546,24.5857,-28.15427,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,75c9fd60-d5a7-11ed-9e0f-0d5a92b68f76,81.1646,8.71741,,7.1081,,,,2.07733,1.4378,-0.33174,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,51:12.6,2023-04-07T20:51:12.6036146-04:00,2023-04-08T00:51:12.6036146Z,LineDrive,v3,471482,236,,"Teel, Kyle",691019,Right,VIR_CAV,9b591389-9164-417e-b91b-ff29af8e39bd,55.08315,-121.25459,12.29285,5.89211,-3.30503,-14.07714,-1.58538,6.12977,-7.26773,285.27547,2.07733,116.53587,-17.02517,2.76387,-0.54561,0.07968,-0.01295,0.00191,-0.00013,1.4378,24.81022,-22.43015,2.47462,-0.50837,0.10403,-0.01849,0.00312,-0.00032,-0.33174,45.29383,3.32989,-1.9493,0.58682,-0.15273,0.03309,-0.00608,0.0006,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
88,4/7/2023,53:19.9,1,1,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Teel, Kyle",691019,Left,VIR_CAV,Undefined,3,Bottom,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.56479,0.85062,-0.924956,1877.951525,245.21644,2:15,5.89158,1.16054,5.92076,-33.10226,10.41627,19.24481,3.92257,1.90587,72.81824,-5.349626,2.531477,0.474798,,,,,,,,,,,,-10.04843,5.53457,-1.09688,50,5.94123,1.1261,-116.88471,0.7322,-13.71066,24.8498,-24.62236,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,c1aabbc0-d5a7-11ed-9e0f-0d5a92b68f76,79.38634,,,7.74654,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,53:19.9,2023-04-07T20:53:19.8671538-04:00,2023-04-08T00:53:19.8671538Z,,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,19325573-3eeb-406f-98c1-db446b1ba988,54.5748,-117.8533,12.4249,5.89399,1.69193,-12.31118,-1.15118,1.66051,-6.85533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,4/7/2023,53:32.5,1,2,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Teel, Kyle",691019,Left,VIR_CAV,Undefined,3,Bottom,0,1,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,80.85187,-0.154449,-2.637081,2157.09295,236.461641,2:00,5.84328,1.09118,5.97157,-29.55698,13.40765,18.0069,3.23686,0.14523,73.39921,-5.704691,0.597461,0.471766,88.4158,33.435327,36.816737,3097.873185,84.56728,64.01267,70.34421,324.79494,307.63095,47.119562,4.874656,-10.10465,7.35693,-0.89259,50,5.81469,4.72736,-117.31006,-1.18092,-13.95271,24.07842,-22.01543,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,c92d3030-d5a7-11ed-9e0f-0d5a92b68f76,79.89643,80.74958,,7.45266,,,,2.92,3.28926,-0.21415,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,53:32.5,2023-04-07T20:53:32.5558962-04:00,2023-04-08T00:53:32.5558962Z,FlyBall,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,9343bc80-bc46-434a-8f1a-1c0fcaf7cc39,54.52707,-118.23561,12.03921,5.84382,-0.33467,-11.00771,-1.08461,5.26369,-6.97636,213.502584,2.92391,86.55201,-19.66471,4.34625,-0.57006,-0.00649,0.01277,-0.00109,0,3.28871,71.45315,-18.43829,1.03573,0.01984,-0.10266,0.04108,-0.00672,0.00039,-0.21242,64.81142,-5.46467,0.41708,0.18134,-0.10601,0.02585,-0.003,0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
90,4/7/2023,54:07.6,1,3,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Teel, Kyle",691019,Left,VIR_CAV,Undefined,3,Bottom,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.07489,-1.308894,-0.74292,1925.77548,234.774713,1:45,5.77686,1.12656,5.5755,-22.40493,11.98595,15.2954,2.68696,1.70725,82.57755,-5.494359,1.987663,0.422078,,,,,,,,,,,,-7.90237,6.81178,-1.07258,50,5.6498,1.00799,-132.08775,-3.79688,-13.8273,30.65302,-20.25502,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,de0d9440-d5a7-11ed-9e0f-0d5a92b68f76,89.30197,,,8.49735,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,54:07.6,2023-04-07T20:54:07.5877042-04:00,2023-04-08T00:54:07.5877042Z,,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,32956b75-bad8-4f31-bb0a-f3362c3c521f,54.92041,-133.22471,15.32651,5.77669,-3.04559,-10.12751,-1.11948,1.52087,-6.91365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,4/7/2023,54:22.7,1,4,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Teel, Kyle",691019,Left,VIR_CAV,Undefined,3,Bottom,0,2,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.69162,-1.722174,-1.686995,2264.296879,209.438186,1:00,5.9008,0.78718,5.77549,-12.38119,20.66836,11.00016,3.26536,0.13365,83.65238,-4.136943,0.282095,0.413765,87.55431,31.446538,-38.965189,3559.950264,79.65794,56.61559,-75.85878,284.75665,277.81543,-51.458235,4.156813,-6.1437,11.42032,-0.65464,50,5.75133,3.4654,-134.39066,-4.3667,-11.09696,32.48689,-11.54636,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,e709fe80-d5a7-11ed-9e0f-0d5a92b68f76,91.09616,64.96871,,9.03924,,,,1.00443,3.35588,-0.0367,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,54:22.7,2023-04-07T20:54:22.6670770-04:00,2023-04-08T00:54:22.6670770Z,FlyBall,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,a4bd4fc4-0439-40a5-8c07-b84a93c82786,54.72145,-135.52719,16.24345,5.89703,-3.96276,-5.77318,-0.78266,3.85362,-5.54848,,1.00349,85.20823,-22.02659,5.98047,-1.70793,0.50659,-0.12015,0.01689,-0.00098,3.35685,66.96628,-20.48516,1.32026,0.09379,-0.14777,0.04655,-0.00627,0.00031,-0.03614,-68.90595,5.88487,-0.8069,0.14967,-0.0583,0.01945,-0.00341,0.00023,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
92,4/7/2023,54:46.4,1,5,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Teel, Kyle",691019,Left,VIR_CAV,Undefined,3,Bottom,0,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,91.60923,-3.015617,-2.212623,2229.46531,221.546903,1:30,5.85384,0.64709,5.69977,-17.22623,16.49017,13.62016,1.60359,-0.28071,83.56693,-6.263924,0.22252,0.417919,,,,,,,,,,,,-7.5893,9.59477,-0.47016,50,5.58992,4.5315,-132.77757,-7.54913,-13.50547,29.27176,-15.09975,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,f5452ec0-d5a7-11ed-9e0f-0d5a92b68f76,90.19085,,,8.0423,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,54:46.4,2023-04-07T20:54:46.4480000-04:00,2023-04-08T00:54:46.4480000Z,,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,79709235-3a2c-4ecb-8a71-f80874704ab4,54.79889,-133.83133,14.63588,5.8519,-7.00554,-7.54988,-0.64204,5.01769,-6.75274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.30628,2.727233,1.626061,1.101172,1.58807,1.62239,0.28136,-2.24069,5.26263,-0.69851,77.58391,7.08713,-47.19803,-2.19077,77.08657,-4.19565,5.36215,17.92241,-14.81124,-0.83434,-48.93746,6.1531,High,High,High,,,High,Medium,High
93,4/7/2023,55:16.0,2,1,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,3,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.39886,-2.362004,-3.373945,2245.497467,217.702195,1:15,5.93999,0.84778,6.01129,-16.0758,16.61615,12.02532,2.40717,-1.27932,84.38649,-5.420442,-1.215313,0.411521,,,,,,,,,,,,-7.23839,9.57619,-0.58975,50,5.74562,7.40405,-133.98917,-6.02233,-13.14026,29.33365,-14.78983,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,06d1ace0-d5a8-11ed-9e0f-0d5a92b68f76,91.59306,,,8.01238,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,55:16.0,2023-04-07T20:55:16.0351922-04:00,2023-04-08T00:55:16.0351922Z,,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,c4ab5bcb-703e-4d6e-8ef9-3d5b249ebcdb,54.4893,-134.96841,14.66682,5.93842,-5.5286,-7.39491,-0.84424,7.84271,-6.57013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,4/7/2023,55:29.1,2,2,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,3,Bottom,1,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.75981,-2.325716,-3.221616,2079.975954,235.852517,1:45,5.81963,1.12134,5.86296,-28.19923,14.08493,18.59572,1.30454,-0.32499,74.42876,-7.591768,0.112205,0.468015,,,,,,,,,,,,-10.49193,8.33902,-0.87093,50,5.61447,5.94372,-118.4443,-5.66447,-14.78293,24.35045,-20.42449,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,0ea882e0-d5a8-11ed-9e0f-0d5a92b68f76,80.53674,,,7.33105,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,55:29.1,2023-04-07T20:55:29.1422386-04:00,2023-04-08T00:55:29.1422386Z,,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,349c92da-397f-4d8f-8071-bb76b4a3b27e,54.63504,-119.3934,12.17523,5.81974,-4.8684,-10.21224,-1.11383,6.51991,-7.39147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
95,4/7/2023,55:42.3,2,3,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,3,Bottom,1,1,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.25973,-1.886037,-2.877596,2148.024058,241.63667,2:00,5.90735,1.07423,5.8359,-28.8195,12.95611,21.31604,1.7499,0.17372,74.84674,-7.263252,0.944036,0.465192,,,,,,,,,,,,-11.73056,7.61851,-0.85198,50,5.73657,5.14753,-119.23634,-4.81452,-16.74591,24.72609,-21.29825,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,168154b0-d5a8-11ed-9e0f-0d5a92b68f76,81.02548,,,7.41299,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,55:42.3,2023-04-07T20:55:42.3482034-04:00,2023-04-08T00:55:42.3482034Z,,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,a6cd0714-4cd4-41c9-aa45-4210dcd95dd8,54.66201,-120.19922,12.36305,5.9079,-3.98513,-10.64912,-1.06513,5.79964,-8.37296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,4/7/2023,55:55.9,2,4,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,3,Bottom,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.09827,-2.751557,-3.526771,2097.637701,206.47202,1:00,5.84976,0.82074,5.57894,-14.61776,19.8082,9.2728,2.05498,-1.70447,82.70966,-5.544952,-1.876788,0.422294,,,,,,,,,,,,-5.81859,11.2541,-0.52358,50,5.60352,7.72491,-131.86082,-6.79166,-10.17191,29.8927,-12.49992,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,1e89c200-d5a8-11ed-9e0f-0d5a92b68f76,89.25647,,,8.38861,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,55:55.9,2023-04-07T20:55:55.8768306-04:00,2023-04-08T00:55:55.8768306Z,,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,9f0f760f-233f-457c-9d97-7ad541506e8e,54.92054,-132.97162,14.94635,5.84727,-6.32717,-6.24996,-0.81765,8.10289,-5.08596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,4/7/2023,56:12.3,2,5,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,3,Bottom,1,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.6891,-2.880941,-2.929748,2219.905958,216.709148,1:15,6.008,0.67911,6.0447,-14.4495,18.19781,12.7302,2.13094,-0.97478,84.15576,-5.659379,-0.641639,0.41124,,,,,,,,,,,,-7.56437,10.63942,-0.45809,50,5.77566,6.35202,-134.3441,-7.18333,-13.70922,31.37131,-12.89181,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,28584950-d5a8-11ed-9e0f-0d5a92b68f76,91.65563,,,8.53334,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,56:12.3,2023-04-07T20:56:12.3025586-04:00,2023-04-08T00:56:12.3025586Z,,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,2f34ada2-610c-4ac9-9ec9-0b9d6058b5bd,54.45563,-135.38056,15.68566,6.00595,-6.75741,-6.44591,-0.67543,6.80495,-6.85461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
98,4/7/2023,56:32.9,2,6,"Ziehl, Gage",1000074571,Right,MIA_HUR,"Anderson, Ethan",1000156045,Left,VIR_CAV,Undefined,3,Bottom,1,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.09573,-2.380937,-1.569341,2787.286927,74.393315,8:30,5.89908,0.87657,5.40169,-41.06656,-0.31118,-6.13481,0.24374,-1.10554,76.81437,-9.836541,-2.663144,0.459477,,,,,,,,,,,,2.67126,0.81898,-0.73205,50,5.65749,3.5831,-121.88675,-6.52238,3.96187,27.10923,-30.95935,VIR_CAV,MIA_HUR,Davenport Field at Disharoon Park,D1,ACC,20230407-Davenport Field at Disharoon Park-2,34a05c20-d5a8-11ed-9e0f-0d5a92b68f76,82.03336,,,7.28137,,,,,,,94632764-1360-4304-b45b-0e18ee4c9efa,4/8/2023,56:32.9,2023-04-07T20:56:32.8727218-04:00,2023-04-08T00:56:32.8727218Z,,v3,471482,236,,"Perez, Carlos",691194,Right,MIA_HUR,53d465f0-01d6-49b5-8fb4-345095a44ace,55.09953,-123.01573,13.55461,5.90227,-5.23306,-15.47968,-0.87783,3.4181,1.98094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
