PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
63,2023-02-28,15:36:37.22,2,1,"Parmer, Evan",1000102591,Right,VIR_KEY,"Stephan, Anthony",1000126648,Left,VIR_CAV,Undefined,3,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.08679,-2.254379,-4.221355,2177.101228,197.58974,12:30,5.90283,2.17919,5.80571,-14.78623,20.89131,6.23933,2.56733,-1.23375,80.97962,-5.093672,-3.108529,0.429902,,,,,,,,,,,,-4.49299,11.76572,-1.83624,50,5.70892,9.26358,-128.95642,-5.50657,-7.51911,28.3669,-12.48395,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,98cce660-b7a7-11ed-94dd-4b0588947553,87.67692,,,8.10717,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:36:37.22,2023-02-28T15:36:37.2266124-05:00,2023-02-28T20:36:37.2266124Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,27bf3f17-4cd0-41bf-bb7b-3c1e02865d48,54.69413,-129.98491,14.18345,5.90037,-5.05395,-6.24197,-2.17705,9.53619,-3.75955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,2023-02-28,15:36:49.78,2,2,"Parmer, Evan",1000102591,Right,VIR_KEY,"Stephan, Anthony",1000126648,Left,VIR_CAV,Undefined,3,Bottom,1,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,87.61727,-2.905691,-2.478455,2157.04787,191.143126,12:15,5.83472,2.1816,5.53183,-11.63225,25.70844,4.8024,2.14437,0.2636,79.31462,-5.189317,-1.623814,0.439807,91.0603,42.770569,-21.519325,4514.139354,96.73376,91.18373,-52.36957,266.87002,259.18824,-37.189923,5.473023,-3.18449,14.26371,-1.96961,50,5.57486,5.281,-126.83133,-6.71193,-5.1393,28.17759,-9.15462,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,a0506c40-b7a7-11ed-94dd-4b0588947553,85.70214,107.92209,,8.30265,,,,0.97521,2.26122,-0.27615,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:36:49.78,2023-02-28T15:36:49.7875596-05:00,2023-02-28T20:36:49.7875596Z,FlyBall,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,d96513d9-57bf-43a9-abb0-f9b6670728be,54.96479,-127.92958,14.08879,5.8295,-6.35512,-4.57731,-2.17934,5.48131,-2.56965,148.432865,1.00188,90.74258,-23.63504,4.47402,0.07232,-0.29725,0.06535,-0.00498,8E-05,2.27227,90.46539,-22.06127,0.28975,1.12537,-0.58774,0.1478,-0.01828,0.00088,-0.28475,-35.77718,-2.03001,3.21517,-1.7933,0.65793,-0.14673,0.01744,-0.00084,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
65,2023-02-28,15:37:20.33,3,1,"Parmer, Evan",1000102591,Right,VIR_KEY,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,3,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.20613,-2.171441,-2.938683,2144.172268,144.858113,10:45,5.69673,2.1374,5.7922,-35.24073,7.10162,-4.13213,0.73647,-0.94295,75.35166,-8.61891,-3.678343,0.468337,,,,,,,,,,,,1.36587,4.55638,-1.89286,50,5.49643,6.20509,-117.84209,-5.60137,1.93406,20.92772,-25.72218,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,b28c3d30-b7a7-11ed-94dd-4b0588947553,80.4814,,,5.85448,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:37:20.33,2023-02-28T15:37:20.3381388-05:00,2023-02-28T20:37:20.3381388Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,6b6d05bf-31d5-49c4-83a2-738a09b7b819,54.70752,-118.67516,10.46386,5.69903,-4.57744,-12.86109,-2.13833,6.1281,0.96703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,2023-02-28,15:37:29.99,3,2,"Parmer, Evan",1000102591,Right,VIR_KEY,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,3,Bottom,2,1,0,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,80.27099,-0.625193,-2.272331,2062.393089,152.013709,11:00,5.70399,2.03936,5.74088,-35.36207,7.75394,-3.48898,2.17455,-0.36828,74.58999,-7.115206,-2.896394,0.472597,83.41421,-41.527483,-67.154376,,,,,5.12065,3.63021,-30.941486,0.035371,1.24898,4.43028,-1.848,50,5.62989,4.75786,-116.68473,-2.39396,1.74175,19.58985,-25.99581,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,b849a910-b7a7-11ed-94dd-4b0588947553,79.75603,2.87737,,5.681,,,,3.13048,2.87737,0.3614,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:37:29.99,2023-02-28T15:37:29.9987596-05:00,2023-02-28T20:37:29.9987596Z,GroundBall,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,8616f2d8-096a-4c63-9b7a-2f455b600c90,54.76041,-117.48122,9.79492,5.70574,-1.33701,-12.99791,-2.04,4.68705,0.87087,,3.12988,35.66443,,,,,,,,2.87873,-81.34905,,,,,,,,0.36282,-84.65357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
67,2023-02-28,15:37:53.77,3,3,"Parmer, Evan",1000102591,Right,VIR_KEY,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,3,Bottom,2,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.73452,0.447016,-1.866931,2015.816125,159.85536,11:15,5.74111,2.17708,5.94605,-35.02947,7.58229,-2.31225,3.23684,0.25215,74.25576,-6.045206,-2.282097,0.469825,,,,,,,,,,,,0.6837,4.18201,-2.02717,50,5.75709,3.91126,-117.28628,-0.1721,0.95599,21.38627,-26.32638,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,c6741070-b7a7-11ed-94dd-4b0588947553,80.22653,,,6.47876,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:37:53.77,2023-02-28T15:37:53.7752204-05:00,2023-02-28T20:37:53.7752204Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,7c2b0596-1fa2-485b-88bd-7808eee0c3ec,54.55155,-118.11331,10.69313,5.74406,0.84596,-13.16319,-2.1777,3.87429,0.47799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
68,2023-02-28,15:38:09.26,3,4,"Parmer, Evan",1000102591,Right,VIR_KEY,"O'Ferrall, Griff",1000132221,Right,VIR_CAV,Undefined,3,Bottom,2,1,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,89.18575,-2.313702,-4.066542,2241.290148,217.763262,1:15,5.80476,1.94354,5.49412,-16.76119,19.28832,13.97497,2.23708,-0.70219,80.92896,-5.495854,-1.585351,0.432137,91.59315,-6.756355,-6.450304,,,,,21.30751,16.14499,-4.092968,0.147926,-8.26957,10.78394,-1.59708,50,5.59088,8.55437,-129.01671,-5.74022,-13.85447,28.35282,-14.10715,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,cfb795d0-b7a7-11ed-94dd-4b0588947553,87.2234,2.3415,,8.25679,,,,1.61382,2.3415,0.69954,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:38:09.26,2023-02-28T15:38:09.2630156-05:00,2023-02-28T20:38:09.2630156Z,GroundBall,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,17d0a35a-a2e3-4c39-b51a-00d721f2679c,55.00375,-130.11169,14.17641,5.80204,-5.1954,-7.05358,-1.93778,9.08943,-6.92723,180,1.60893,132.76453,,,,,,,,2.34208,-15.82885,,,,,,,,0.7001,-15.00997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
69,2023-02-28,15:38:55.03,4,1,"Parmer, Evan",1000102591,Right,VIR_KEY,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,3,Bottom,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.93564,-3.83756,-1.794241,2158.22874,224.231986,1:30,5.74387,2.49415,5.50925,-18.32017,18.4891,16.82485,0.62135,2.21779,80.53524,-7.266444,1.204782,0.436667,,,,,,,,,,,,-9.05611,10.7919,-2.34951,50,5.39657,3.271,-127.38434,-9.12913,-14.87231,26.29793,-14.45114,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,eaf80e60-b7a7-11ed-94dd-4b0588947553,86.31857,,,7.4004,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:38:55.03,2023-02-28T15:38:55.0384780-05:00,2023-02-28T20:38:55.0384780Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,7766cf6b-1aaa-4e87-bfcc-fd0150deba69,54.99024,-128.41042,13.14897,5.74176,-8.56528,-7.22557,-2.48846,3.85129,-7.43616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
70,2023-02-28,15:39:13.37,4,2,"Parmer, Evan",1000102591,Right,VIR_KEY,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,3,Bottom,2,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.70753,-2.396748,-2.72343,2102.207753,194.277152,12:30,5.77114,2.15228,5.51921,-17.04202,19.77233,4.73796,2.10622,-0.00116,80.43969,-5.608223,-1.880364,0.436697,71.18524,32.730449,-157.878905,2965.460155,,,,,48.38248,,,-3.14276,11.00819,-1.91839,50,5.55112,5.8479,-127.16692,-5.85387,-5.16335,25.2715,-14.08832,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,f5ec5100-b7a7-11ed-94dd-4b0588947553,86.31262,27.08849,,7.26784,,,,2.2587,2.15145,-0.00748,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:39:13.37,2023-02-28T15:39:13.3747852-05:00,2023-02-28T20:39:13.3747852Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,a8efb9ef-5a0e-4d4a-82ab-5bd65ac59179,54.97971,-128.15271,12.63575,5.76875,-5.30432,-7.04416,-2.15043,6.04931,-2.58167,38.330312,2.2587,-81.36282,3.05416,0.51208,-0.19171,0.06779,-0.0148,0.00422,-0.00086,2.15145,56.4504,-26.19098,2.96708,-0.62993,0.11972,-0.02128,0.0038,-0.00019,-0.00748,-33.07292,7.55298,-1.42867,0.30147,-0.05164,0.01109,-0.00274,0.00048,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
71,2023-02-28,15:39:47.98,4,3,"Parmer, Evan",1000102591,Right,VIR_KEY,"O'Donnell, Ethan",1000091984,Left,VIR_CAV,Undefined,3,Bottom,2,1,1,Splitter,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,82.42059,-1.085695,-2.2659,1192.10923,211.573002,1:00,5.65225,2.22314,6.06548,-24.89017,16.26863,9.13654,2.57241,0.88646,74.92994,-5.788988,-0.621686,0.461746,95.0815,-2.988983,2.456746,3998.908318,,,,29.18943,29.09633,1.037426,0.205575,-5.42796,9.13394,-2.05241,50,5.55481,4.3896,-119.60523,-2.97144,-7.79865,24.82548,-19.05079,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,0a902140-b7a8-11ed-94dd-4b0588947553,81.63031,2.59121,,7.49065,,,,1.52616,2.59121,-0.89014,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:39:47.98,2023-02-28T15:39:47.9846028-05:00,2023-02-28T20:39:47.9846028Z,GroundBall,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,bc40889e-4916-4615-b03d-73853639ea62,54.43256,-120.52175,12.41274,5.65153,-2.26812,-9.52539,-2.21978,4.67752,-3.89932,334.229067,1.52728,139.06322,-22.04512,,,,,,,2.59309,-7.39254,-25.44171,,,,,,,-0.89073,6.00758,4.3724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
72,2023-02-28,15:40:40.87,5,1,"Parmer, Evan",1000102591,Right,VIR_KEY,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,3,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.58679,-2.25764,-3.493894,2024.717903,156.803966,11:15,5.63838,1.98946,6.0154,-35.43522,7.31961,-2.59335,0.58917,-1.46713,74.67252,-8.767767,-3.959646,0.470613,,,,,,,,,,,,0.41965,4.75748,-1.71386,50,5.44159,7.23134,-116.88167,-5.70083,0.58353,20.95892,-25.55859,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,2a160bb0-b7a8-11ed-94dd-4b0588947553,80.09222,,,5.91426,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:40:40.87,2023-02-28T15:40:40.8782476-05:00,2023-02-28T20:40:40.8782476Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,e3e586e4-7f03-4320-8d63-56496284b95f,54.48361,-117.68292,10.47946,5.64086,-4.72375,-12.7793,-1.98988,7.20904,0.29177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
73,2023-02-28,15:41:09.35,5,2,"Parmer, Evan",1000102591,Right,VIR_KEY,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,3,Bottom,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.92046,-2.890715,-4.242107,2238.583877,207.51116,1:00,5.7689,2.25285,5.53885,-17.36816,19.72147,9.60044,1.61007,-0.9192,79.87188,-6.179957,-2.537366,0.438326,,,,,,,,,,,,-6.07587,11.17568,-1.89087,50,5.50617,9.00232,-127.07501,-6.95284,-9.88011,27.38426,-14.00102,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,3b0a8f90-b7a8-11ed-94dd-4b0588947553,85.99174,,,8.04858,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:41:09.35,2023-02-28T15:41:09.3565068-05:00,2023-02-28T20:41:09.3565068Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,943a3689-ae3a-41c1-a740-a72d6746173b,54.95726,-128.13884,13.69213,5.76571,-6.40893,-7.00051,-2.24804,9.38614,-4.94006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,2023-02-28,15:41:25.48,5,3,"Parmer, Evan",1000102591,Right,VIR_KEY,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,3,Bottom,2,2,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.30426,-2.476577,-2.325101,1995.634436,157.022646,11:15,5.68909,2.17281,5.92256,-34.65644,9.56012,-3.49488,0.49962,-0.27717,73.50913,-8.845537,-2.952875,0.47859,,,,,,,,,,,,1.19894,5.94815,-1.98465,50,5.47081,4.79973,-115.11769,-6.02907,1.61727,20.32144,-24.15032,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,44aa17a0-b7a8-11ed-94dd-4b0588947553,78.75719,,,5.79513,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:41:25.48,2023-02-28T15:41:25.4856844-05:00,2023-02-28T20:41:25.4856844Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,3ddaabd5-facf-4d3f-a45c-16cb06d7d965,54.57716,-115.92287,10.16072,5.69074,-5.07218,-12.07516,-2.17356,4.73565,0.80864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
75,2023-02-28,15:41:49.84,5,4,"Parmer, Evan",1000102591,Right,VIR_KEY,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,3,Bottom,2,3,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.82503,-1.340878,-2.930306,2145.819817,199.069626,12:45,5.8371,2.22122,5.67955,-15.86454,20.65729,6.74205,3.26324,0.0491,80.29848,-4.364076,-1.727551,0.434959,83.30903,83.80747,169.37638,4509.581692,,,,,13.76104,,,-4.24866,11.23434,-1.97857,50,5.71429,6.23839,-127.39838,-3.44392,-6.99273,25.81937,-13.68391,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,53351590-b7a8-11ed-94dd-4b0588947553,86.65755,78.3089,,7.52655,,,,1.60683,3.06196,-0.06193,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:41:49.84,2023-02-28T15:41:49.8484876-05:00,2023-02-28T20:41:49.8484876Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,5dd2ab7c-7207-48ac-a118-b3516efc14e7,54.81911,-128.37133,12.90969,5.83436,-2.92826,-6.84196,-2.21862,6.5019,-3.49636,0.917745,1.60683,-12.9543,-9.59844,2.49466,-0.61277,0.16032,-0.04211,0.00982,-0.00141,3.06196,121.47343,-35.82209,6.32485,-1.60784,0.41497,-0.10804,0.02382,-0.00306,-0.06193,2.42986,3.5583,-0.85878,0.20499,-0.05428,0.01441,-0.00337,0.00049,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
76,2023-02-28,15:42:14.95,5,5,"Parmer, Evan",1000102591,Right,VIR_KEY,"Gelof, Jake",1000051150,Right,VIR_CAV,Undefined,3,Bottom,2,3,1,Slider,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,81.55281,-1.902735,-3.115616,1994.284169,174.058897,11:45,5.61851,2.17912,5.97123,-33.82388,8.01028,-0.70181,1.03259,-0.77067,75.31488,-8.136654,-3.241625,0.465518,,,,,,,,,,,,-0.47386,5.00485,-1.93188,50,5.44869,6.46708,-118.33287,-4.98388,-0.67411,21.87443,-25.0539,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,622b0a50-b7a8-11ed-94dd-4b0588947553,80.96873,,,6.23793,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:42:14.95,2023-02-28T15:42:14.9529740-05:00,2023-02-28T20:42:14.9529740Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,c45be2f7-6958-42f4-b15f-d1dc3c4d867a,54.52803,-119.16697,10.93722,5.62052,-4.02855,-12.52695,-2.17896,6.49278,-0.33706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,2023-02-28,15:43:29.54,6,1,"Parmer, Evan",1000102591,Right,VIR_KEY,"Teel, Kyle",691019,Left,VIR_CAV,Undefined,3,Bottom,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Single,0,2,,89.55861,-2.814133,-3.840433,2178.594932,200.595003,12:45,5.82975,2.09943,5.55948,-10.29351,25.41005,9.07847,2.33475,-0.73744,81.14271,-4.852147,-2.22735,0.430058,72.19456,29.943015,4.596699,3279.820302,109.99326,47.40934,1.19586,237.87674,235.53355,-5.038024,3.886545,-5.74426,14.06087,-1.77357,50,5.57984,8.29439,-129.5328,-6.6071,-9.69191,28.81019,-8.45005,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,8e96f540-b7a8-11ed-94dd-4b0588947553,87.64502,49.70966,,8.4159,,,,1.81608,2.46975,0.72989,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:43:29.54,2023-02-28T15:43:29.5492748-05:00,2023-02-28T20:43:29.5492748Z,FlyBall,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,2c66d4d0-9ef9-4164-aaa6-3836a6166c99,54.93793,-130.62646,14.4051,5.82456,-6.28633,-4.22502,-2.09542,8.66231,-4.84595,146.983119,1.81568,91.46904,-14.53459,3.12018,-0.76283,0.2329,-0.06506,0.01101,-0.00076,2.47045,52.83261,-15.93203,0.69236,0.07542,-0.12633,0.05324,-0.0098,0.00067,0.72985,7.35241,-6.61868,1.52456,-0.27323,0.03833,-0.00653,0.00124,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
78,2023-02-28,15:44:34.77,7,1,"Parmer, Evan",1000102591,Right,VIR_KEY,"Saucke II, Casey",1000066673,Right,VIR_CAV,Undefined,3,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.91272,-1.128348,-3.989405,2056.668095,205.490512,12:45,5.84859,1.99607,5.73159,-15.6306,20.93438,9.4102,3.49255,-0.94099,80.0538,-4.121498,-2.312087,0.435215,,,,,,,,,,,,-5.89555,11.31008,-1.66888,50,5.74483,8.47699,-127.34144,-2.9447,-9.66828,26.46007,-13.62633,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,b57cb0f0-b7a8-11ed-94dd-4b0588947553,86.60644,,,7.85892,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:44:34.77,2023-02-28T15:44:34.7772556-05:00,2023-02-28T20:44:34.7772556Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,adb6bde8-e776-4f0c-bba3-e8758fb500ec,54.76529,-128.3278,13.23004,5.84513,-2.43676,-6.81316,-1.9916,8.8374,-4.83414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
79,2023-02-28,15:44:59.17,7,2,"Parmer, Evan",1000102591,Right,VIR_KEY,"Saucke II, Casey",1000066673,Right,VIR_CAV,Undefined,3,Bottom,2,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.29065,1.490421,-3.675555,1945.111358,148.173312,11:00,5.75341,2.07515,5.75989,-37.65589,7.85182,-4.09071,4.00584,-1.69156,72.41273,-5.440446,-4.404604,0.485528,,,,,,,,,,,,1.17539,4.03209,-1.76775,50,5.85416,7.4486,-113.57936,1.79378,1.55196,18.70203,-26.8502,VIR_CAV,VIR_KEY,Davenport Field at Disharoon Park,D1,ACC,20230228-Davenport Field at Disharoon Park-1,c406eb90-b7a8-11ed-94dd-4b0588947553,77.63191,,,5.87792,,,,,,,13ec4cb3-c07a-45a3-9985-5498a9d5e798,2023-02-28,20:44:59.17,2023-02-28T15:44:59.1781516-05:00,2023-02-28T20:44:59.1781516Z,,v3,471482,471480,,"Garrett , Cole",1000099213,Right,VIR_KEY,2291db6b-900b-4cc3-984f-3dfd5bc9fbde,54.73893,-114.35701,9.35102,5.75636,2.91025,-13.4251,-2.07613,7.38407,0.77598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
