PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
71,2023-02-24,14:42:48.89,3,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Blake, Andy",1000079628,Right,COL_LION,Undefined,3,Top,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.82032,1.405762,-0.073825,2680.053541,45.177582,7:30,5.86825,1.2337,5.24346,-67.552,-16.68131,-18.67131,1.56031,-0.39162,68.69519,-10.816386,-3.396814,0.51334,,,,,,,,,,,,9.29961,-8.28737,-1.21247,50,5.94709,0.87621,-109.91456,0.3482,11.0881,24.08906,-42.05523,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,6b115af0-b47b-11ed-a808-d930027c8890,73.42585,,,7.12512,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:42:48.89,2023-02-24T14:42:48.8952108-05:00,2023-02-24T19:42:48.8952108Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,c2f1e0b0-a640-45fe-8239-7f2518b5e439,55.25858,-111.06106,12.04453,5.88288,2.34979,-21.02762,-1.24161,0.34848,5.54405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
72,2023-02-24,14:43:03.58,3,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Blake, Andy",1000079628,Right,COL_LION,Undefined,3,Top,2,0,1,Slider,Slider,InPlay,Undefined,LineDrive,Single,0,0,,85.17382,-1.201678,-2.360095,2489.862332,178.772262,12:00,5.57396,1.54539,5.10558,-28.2086,11.47508,-0.21913,2.0899,-0.69781,78.09498,-6.372428,-2.398824,0.453396,69.96337,32.765039,11.255253,3370.390474,105.97342,48.89845,29.48912,234.76005,234.19644,20.26707,3.783455,-0.54221,6.40418,-1.32262,50,5.4388,5.09975,-123.50792,-3.6069,-0.83799,24.47066,-22.27638,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,73c4fc60-b47b-11ed-a808-d930027c8890,83.13363,50.40051,,7.07884,,,,3.15076,2.40201,0.63216,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:43:03.58,2023-02-24T14:43:03.5820844-05:00,2023-02-24T19:43:03.5820844Z,FlyBall,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,4625a6af-8eb7-41ad-8323-65478360ddc6,55.39366,-124.57198,12.23533,5.57458,-2.63825,-11.13819,-1.54516,5.13619,-0.41899,217.044998,3.15085,84.62708,-13.26838,2.91261,-0.66863,0.1879,-0.05477,0.01028,-0.00079,2.40241,55.51914,-17.44353,0.80432,0.15211,-0.18386,0.07306,-0.01333,0.00092,0.63211,16.84285,2.82643,-0.89333,0.21917,-0.04064,0.00603,-0.00074,5E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
73,2023-02-24,14:43:45.02,4,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Dardar, Seth",1000115015,Right,COL_LION,Undefined,3,Top,2,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.75805,-1.255832,-2.691399,1823.468765,270.216982,3:00,5.61311,1.89967,4.94061,-44.62664,1.56437,24.63029,0.70587,1.40675,72.49485,-9.33578,1.660231,0.489159,,,,,,,,,,,,-13.12698,1.60122,-1.65985,50,5.45406,4.3994,-115.47705,-4.1481,-17.46515,24.4496,-30.04367,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,8c83fa30-b47b-11ed-a808-d930027c8890,77.05556,,,7.2632,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:43:45.02,2023-02-24T14:43:45.0298668-05:00,2023-02-24T19:43:45.0298668Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,b422fabb-bc18-4523-b90f-f12b82d09820,55.55946,-116.6482,12.2248,5.61829,-2.70899,-15.02184,-1.89062,5.23598,-8.73258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,2023-02-24,14:44:25.13,4,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Dardar, Seth",1000115015,Right,COL_LION,Undefined,3,Top,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.50554,-0.271199,-1.031768,1802.116081,241.969925,2:00,5.63805,1.55736,4.90274,-34.30774,11.26001,17.93843,2.52254,2.07634,72.43797,-6.582123,2.131189,0.485848,,,,,,,,,,,,-9.11036,6.14697,-1.47207,50,5.58365,1.30596,-116.51068,-1.75753,-12.29,25.68799,-23.88168,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,a45e6460-b47b-11ed-a808-d930027c8890,77.58078,,,8.06757,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:44:25.13,2023-02-24T14:44:25.1376940-05:00,2023-02-24T19:44:25.1376940Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,4c424add-605f-481a-898b-4955d358277d,55.59128,-117.73698,12.84399,5.64034,-0.61746,-11.94084,-1.54842,1.89267,-6.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
75,2023-02-24,14:44:45.70,4,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Dardar, Seth",1000115015,Right,COL_LION,Undefined,3,Top,2,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.07686,0.027088,-2.187526,2254.614507,253.169403,2:30,5.56362,1.50763,5.22252,-29.82706,7.46307,20.40592,3.10351,1.1505,79.76642,-5.46904,1.429531,0.43951,,,,,,,,,,,,-10.78339,4.1087,-1.32148,50,5.54416,3.93078,-127.64633,-1.05736,-17.62118,28.62275,-25.45999,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,b09e87f0-b47b-11ed-a808-d930027c8890,85.76022,,,8.31044,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:44:45.70,2023-02-24T14:44:45.7047852-05:00,2023-02-24T19:44:45.7047852Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,ab9a8190-cb58-4726-b69c-bf5dfb7e4f5c,55.27459,-128.82365,14.31138,5.56612,-0.01013,-12.72999,-1.49807,4.65557,-8.81059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
76,2023-02-24,14:45:52.89,4,4,"Parker, Nick",1000010353,Right,VIR_CAV,"Dardar, Seth",1000115015,Right,COL_LION,Undefined,3,Top,2,1,2,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,80.42795,-0.362082,-2.783835,1888.453401,280.754445,3:15,5.61015,1.65123,4.99827,-48.07262,-2.66327,22.70903,1.26186,0.91344,72.8839,-9.07106,1.231496,0.485002,66.60998,29.210588,2.517977,2704.915186,109.96262,40.40415,2.85799,224.78435,223.82601,0.927538,3.529872,-12.22473,-0.78287,-1.40308,50,5.53616,4.70634,-116.45315,-2.50148,-16.50142,25.34308,-33.23082,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,d8b71e50-b47b-11ed-a808-d930027c8890,77.71597,40.96058,,7.54405,,,,2.32618,1.41499,-0.89414,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:45:52.89,2023-02-24T14:45:52.8943916-05:00,2023-02-24T19:45:52.8943916Z,FlyBall,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,6f5037d1-f56a-4d7e-8f98-bd3a1dd9fe27,55.50176,-117.64437,12.67154,5.61702,-0.9395,-16.61541,-1.64253,5.48197,-8.25071,177.425361,2.32675,85.17139,-11.8883,2.59688,-0.32754,-0.03321,0.02082,-0.00237,3E-05,1.4147,47.68328,-15.03631,0.37536,0.06933,-0.0863,0.047,-0.01113,0.00094,-0.89407,3.74416,-0.86211,-0.03346,0.06581,-0.02348,0.00416,-0.00024,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
77,2023-02-24,14:46:46.55,5,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Eberly, Weston",1000052177,Right,COL_LION,Undefined,3,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.34108,-3.101017,-5.510603,2184.116593,204.542064,12:45,5.6648,1.40619,5.44419,-15.47627,21.53667,9.24296,1.45533,-2.99905,80.19105,-6.048119,-3.878202,0.437873,,,,,,,,,,,,-6.26642,12.12375,-0.9244,50,5.37911,11.88154,-127.41002,-7.38257,-10.24542,27.4886,-12.35199,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,f8a826a0-b47b-11ed-a808-d930027c8890,86.08075,,,8.15003,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:46:46.55,2023-02-24T14:46:46.5513772-05:00,2023-02-24T19:46:46.5513772Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,e59c2df6-1537-4385-8576-e8cfda36333d,55.05248,-128.49546,13.7443,5.66099,-6.89482,-6.176,-1.40156,12.2861,-5.12271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
78,2023-02-24,14:47:16.55,5,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Eberly, Weston",1000052177,Right,COL_LION,Undefined,3,Top,2,1,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,80.43085,-0.011047,-3.519947,1978.887085,245.493007,2:15,5.57944,1.68544,4.8103,-35.53317,9.92674,18.30706,2.60786,-0.1278,72.97382,-6.502011,-0.304616,0.485273,77.57524,71.347835,-171.915927,4617.556103,,,,,19.49236,,,-10.12008,5.31878,-1.3521,50,5.54807,6.37454,-116.37878,-1.29548,-13.76543,23.51549,-24.93938,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,0a8ef9c0-b47c-11ed-a808-d930027c8890,77.67272,55.64058,,7.45703,,,,2.76018,2.82168,0.12865,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:47:16.55,2023-02-24T14:47:16.5553964-05:00,2023-02-24T19:47:16.5553964Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,ac3556bc-377e-4780-bc5b-8fe1465a6963,55.68812,-117.5225,11.75774,5.58158,-0.08251,-12.46969,-1.67842,7.04405,-6.88272,10.195178,2.76018,-36.02649,-4.07303,3.01972,-2.45251,6.84096,-15.36639,18.07709,-8.37516,2.82168,107.80117,-33.68513,5.09159,-1.97439,4.13188,-9.09674,10.6073,-4.86928,0.12865,-5.11721,4.7748,-1.20455,0.62776,-1.64971,3.70349,-4.33794,1.99888,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
79,2023-02-24,14:47:44.05,5,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Eberly, Weston",1000052177,Right,COL_LION,Undefined,3,Top,2,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.89092,0.150534,-2.373666,2298.033022,146.74815,11:00,5.58906,1.66898,5.32969,-34.28986,5.92445,-3.13543,2.87293,-0.82076,77.54731,-6.10874,-2.929888,0.456417,,,,,,,,,,,,0.98047,3.28721,-1.45206,50,5.57792,5.18105,-121.8131,-0.90543,1.48732,21.78148,-27.18758,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,1af59580-b47c-11ed-a808-d930027c8890,82.58337,,,6.34361,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:47:44.05,2023-02-24T14:47:44.0538412-05:00,2023-02-24T19:47:44.0538412Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,ff47de40-b194-4392-b6cc-524563363df6,55.16943,-122.73397,10.89074,5.5919,0.244,-13.59379,-1.66977,5.11817,0.74366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
80,2023-02-24,14:48:13.06,5,4,"Parker, Nick",1000010353,Right,VIR_CAV,"Eberly, Weston",1000052177,Right,COL_LION,Undefined,3,Top,2,1,2,Slider,Slider,InPlay,Undefined,LineDrive,Single,0,1,,85.67946,-0.154283,-3.354571,2269.404654,168.959037,11:45,5.59363,1.56937,5.404,-30.59017,7.67851,-1.3002,2.89964,-1.68577,79.6359,-5.740282,-3.585164,0.445239,69.39818,20.879809,28.657325,4186.979716,90.63499,23.46434,62.33215,192.91141,192.82993,38.058579,2.500297,-0.12165,4.20811,-1.26935,50,5.55825,7.34638,-124.40888,-1.42684,-0.19373,21.21432,-25.47322,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,2c3e2cd0-b47c-11ed-a808-d930027c8890,84.65666,23.67503,,6.04355,,,,1.14215,2.89442,1.67727,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:48:13.06,2023-02-24T14:48:13.0611500-05:00,2023-02-24T19:48:13.0611500Z,LineDrive,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,054303de-0e28-4200-9dbb-88349b28e265,55.09644,-125.27491,10.60716,5.59528,-0.38695,-12.73661,-1.56941,7.35429,-0.09686,239.563306,1.14216,83.45002,-14.30097,3.0035,-0.41511,-0.08758,0.07911,-0.02273,0.00255,2.89441,36.27706,-16.69296,0.90219,-0.27376,0.19772,-0.09595,0.02589,-0.00284,1.67731,45.60445,1.76927,-0.93712,0.221,0.00094,-0.01779,0.00538,-0.00056,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
81,2023-02-24,14:50:05.91,6,1,"Parker, Nick",1000010353,Right,VIR_CAV,"Schott, Hayden",1000115020,Right,COL_LION,Undefined,3,Top,2,0,0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,78.94844,-0.56351,-2.837242,1704.926757,235.263748,1:45,5.64069,1.65764,5.00815,-33.74722,12.94379,16.36989,2.29586,0.34154,71.86379,-6.759896,0.051095,0.491799,,,,,,,,,,,,-8.74292,7.07989,-1.39811,50,5.56007,4.94221,-114.28284,-2.27687,-11.51414,21.88667,-22.85005,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,6f84ec40-b47c-11ed-a808-d930027c8890,76.64192,,,7.08465,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:50:05.91,2023-02-24T14:50:05.9180844-05:00,2023-02-24T19:50:05.9180844Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,3346cf5a-5d50-4a1d-868a-27c749c6db52,55.48445,-115.3284,10.94334,5.64277,-1.18529,-11.42503,-1.64734,5.49226,-5.75707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
82,2023-02-24,14:50:30.00,6,2,"Parker, Nick",1000010353,Right,VIR_CAV,"Schott, Hayden",1000115020,Right,COL_LION,Undefined,3,Top,2,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.78409,0.042664,-1.363935,2158.230191,253.353014,2:30,5.54333,1.7239,5.28191,-30.5275,7.18847,19.40651,3.03945,2.05997,78.97731,-5.600556,2.081446,0.442012,,,,,,,,,,,,-10.07859,3.99851,-1.61404,50,5.52535,2.13184,-127.17038,-1.03501,-16.21454,30.35744,-25.74122,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,7ddd1a60-b47c-11ed-a808-d930027c8890,85.2747,,,8.80679,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:50:30.00,2023-02-24T14:50:30.0053804-05:00,2023-02-24T19:50:30.0053804Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,86eba306-d342-4c40-b142-1aec7b91506b,55.21372,-128.40894,15.17872,5.54616,0.01521,-12.87061,-1.71451,2.79338,-8.10727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,2023-02-24,14:51:19.11,6,3,"Parker, Nick",1000010353,Right,VIR_CAV,"Schott, Hayden",1000115020,Right,COL_LION,Undefined,3,Top,2,1,1,ChangeUp,Changeup,InPlay,Undefined,Popup,Out,1,0,,79.96518,0.442627,-2.073832,1822.267684,260.590154,2:45,5.55716,1.80264,4.97205,-41.34467,4.8661,18.70048,2.53013,1.40137,71.79014,-7.126428,1.227381,0.489264,70.31593,83.732514,-45.032007,,,,,,12.00624,,,-10.03989,2.70004,-1.61874,50,5.56643,3.40446,-115.71527,-0.57281,-13.30591,26.13181,-28.59568,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,9b291a60-b47c-11ed-a808-d930027c8890,77.03909,86.80479,,8.17504,,,,3.87764,2.82952,-1.35188,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:51:19.11,2023-02-24T14:51:19.1160620-05:00,2023-02-24T19:51:19.1160620Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Teel, Kyle",691019,Right,VIR_CAV,2ad1140b-0c5b-4eff-a613-21bb56d302e6,55.52564,-116.95646,13.06591,5.56138,0.78541,-14.29784,-1.79545,4.03646,-6.65296,,3.87764,7.95667,-4.76169,0.25762,0.05211,-0.036,0.00671,-0.00199,0.00043,2.82952,102.51348,-27.94447,3.60064,-0.75361,0.14548,-0.03554,0.0088,-0.00091,-1.35188,-7.96556,2.10242,-1.88901,0.58974,-0.15846,0.0376,-0.00924,0.00121,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
84,2023-02-24,14:53:55.00,1,1,"Leon, Andy",1000113587,Right,COL_LION,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,3,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.17001,-2.905467,-2.096367,2265.29857,208.547582,1:00,5.54182,1.24859,5.82472,-17.95513,17.45926,8.8578,1.34037,0.03698,81.36596,-6.299466,-0.50914,0.428313,,,,,,,,,,,,-5.16382,10.1291,-1.08266,50,5.29362,4.3627,-129.28167,-7.11015,-8.70783,27.86358,-15.09324,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,f80e3b20-b47c-11ed-a808-d930027c8890,88.00209,,,7.80404,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:53:55.00,2023-02-24T14:53:55.0000428-05:00,2023-02-24T19:53:55.0000428Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Eberly, Weston",1000052177,Right,COL_LION,1bb1edc9-dd23-40d3-a494-80dc7d8e128e,54.67396,-130.28514,13.93179,5.53989,-6.56659,-7.54662,-1.24543,4.6763,-4.35391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2023-02-24,14:54:10.09,1,2,"Leon, Andy",1000113587,Right,COL_LION,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,3,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.27571,-1.552269,-3.339269,2161.969024,196.233904,12:30,5.57952,1.29187,5.8275,-14.45611,20.25029,5.54961,2.92906,-1.35336,81.82727,-4.338913,-2.34727,0.42401,,,,,,,,,,,,-3.79957,11.10906,-1.02203,50,5.44394,7.3823,-130.7567,-3.9331,-6.53341,29.32059,-13.07185,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,0101cbc0-b47d-11ed-a808-d930027c8890,88.89517,,,8.44844,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:54:10.09,2023-02-24T14:54:10.0928300-05:00,2023-02-24T19:54:10.0928300Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Eberly, Weston",1000052177,Right,COL_LION,80809eed-df4a-426b-be47-f3bc87ac624c,54.66734,-131.79913,14.6603,5.57551,-3.46836,-6.53592,-1.28863,7.61458,-3.2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,2023-02-24,14:54:26.94,1,3,"Leon, Andy",1000113587,Right,COL_LION,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,3,Bottom,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.00876,2.41665,1.068014,2473.928986,45.137613,7:30,5.4206,1.57625,5.37341,-64.04137,-12.53946,-14.45796,2.35122,1.37282,67.93549,-9.239379,-1.506586,0.516515,,,,,,,,,,,,7.54583,-6.43559,-1.66156,50,5.59236,-1.46033,-108.70083,2.41492,8.86186,22.3328,-39.73203,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,0b1b17b0-b47d-11ed-a808-d930027c8890,72.97451,,,7.07327,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:54:26.94,2023-02-24T14:54:26.9452588-05:00,2023-02-24T19:54:26.9452588Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Eberly, Weston",1000052177,Right,COL_LION,d28d6039-b2d5-470a-949f-cd2daacd9dd6,55.12686,-109.7491,11.1664,5.43523,4.27989,-19.86602,-1.58325,-1.87629,4.43093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,2023-02-24,14:54:45.25,1,4,"Leon, Andy",1000113587,Right,COL_LION,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,3,Bottom,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.00349,-2.144833,-2.44033,2137.749624,196.205396,12:30,5.47489,1.4205,5.81568,-17.1491,18.67525,5.05736,2.04877,-0.42846,80.50297,-5.419959,-1.535027,0.430785,,,,,,,,,,,,-3.33614,10.56481,-1.22361,50,5.28907,5.2774,-128.94156,-5.32697,-5.55264,29.65778,-14.59005,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,16001810-b47d-11ed-a808-d930027c8890,87.49707,,,8.50051,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:54:45.25,2023-02-24T14:54:45.2524844-05:00,2023-02-24T19:54:45.2524844Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Eberly, Weston",1000052177,Right,COL_LION,cbb2b25d-2a22-4a55-8246-530c85578f6f,54.68018,-130.01359,14.82889,5.4721,-4.79959,-7.29503,-1.418,5.47811,-2.77632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2023-02-24,14:55:05.87,1,5,"Leon, Andy",1000113587,Right,COL_LION,"Didawick, Harrison",1000115793,Left,VIR_CAV,Undefined,3,Bottom,0,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.82142,-2.385622,-1.152173,2083.699802,194.901124,12:30,5.5501,1.56557,5.9175,-16.15879,18.81359,4.67831,1.98788,0.88603,81.33491,-5.482217,-0.312111,0.425632,,,,,,,,,,,,-2.7639,10.75461,-1.47599,50,5.34989,2.42185,-130.24743,-5.88366,-4.69509,30.19513,-13.90488,VIR_CAV,COL_LION,DavenportField,D1,ACC,20230224-DavenportField-1,224d8210-b47d-11ed-a808-d930027c8890,88.55644,,,8.48651,,,,,,,331a5f46-5f9d-4e36-a25b-151da8eef0f0,2023-02-24,19:55:05.87,2023-02-24T14:55:05.8792748-05:00,2023-02-24T19:55:05.8792748Z,,v3,471482,471274,24 February 2023 14:00-columbia@virginia,"Eberly, Weston",1000052177,Right,COL_LION,f3116751-7a8a-411d-9132-86458229124a,54.57954,-131.3048,15.09756,5.5474,-5.39674,-6.95244,-1.56367,2.58626,-2.34754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
